architecture,checkpoint_state,budget_tier,m,n_train,ridge_setting,ridge_value,target,test_nmse_median,test_nmse_mean,split_count,source_file
GemNet-OC,matched-compute-MID,MID,1024,256,ridgeless,0.0,common,0.006041635675351053,0.006947115908073659,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,512,rho_0.0001,0.0001,common,0.0057098917626200365,0.006874235710530738,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,512,rho_0.01,0.01,common,0.005486065522487026,0.006390151812708611,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,512,rho_0.1,0.1,common,0.005188376457651065,0.0059095104346317635,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,512,rho_1e-06,1e-06,common,0.005711694055279017,0.006958472848238804,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,512,rho_1e-08,1e-08,common,0.005743878717511041,0.006914956782709524,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,512,ridgeless,0.0,common,0.005745349058250511,0.006896328092908343,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,32,rho_0.0001,0.0001,common,0.891656338901206,0.8595333251814996,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,32,rho_0.01,0.01,common,0.8937806936038621,0.8610829431495158,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,32,rho_0.1,0.1,common,0.9079018320146528,0.8722083723045264,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,32,rho_1e-06,1e-06,common,0.8916342059957469,0.8595173557552558,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,32,rho_1e-08,1e-08,common,0.8916339845722272,0.859517196011263,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,32,ridgeless,0.0,common,0.8916339823356165,0.8595171943976825,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,64,rho_0.0001,0.0001,common,0.740056398809177,0.6894640061355,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,64,rho_0.01,0.01,common,0.7425921326995377,0.6926902556366297,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,64,rho_0.1,0.1,common,0.7618936197075734,0.7160487999546563,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,64,rho_1e-06,1e-06,common,0.7400305107054659,0.6894307404853066,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,64,rho_1e-08,1e-08,common,0.7400302517698654,0.6894304077220909,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,64,ridgeless,0.0,common,0.7400302491543487,0.6894304043608355,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,128,rho_0.0001,0.0001,common,0.46455958719989,0.4825347250444126,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,128,rho_0.01,0.01,common,0.4677695183425485,0.4861579765049885,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,128,rho_0.1,0.1,common,0.4960454450255812,0.5129237860153727,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,128,rho_1e-06,1e-06,common,0.4645268367199348,0.4824973688169244,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,128,rho_1e-08,1e-08,common,0.46452650914756133,0.4824969951329242,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,128,ridgeless,0.0,common,0.46452650583874255,0.482496991358326,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,256,rho_0.0001,0.0001,common,0.28604903196934894,0.29665371113353733,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,256,rho_0.01,0.01,common,0.28895154728078754,0.299300918914337,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,256,rho_0.1,0.1,common,0.3123908262712229,0.3195574843213522,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,256,rho_1e-06,1e-06,common,0.2860188070192199,0.296626506674152,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,256,rho_1e-08,1e-08,common,0.28601850463068057,0.29662623454912246,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,256,ridgeless,0.0,common,0.2860185015762367,0.29662623180037667,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,512,rho_0.0001,0.0001,common,0.1948494157222276,0.2024265100250197,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,512,rho_0.01,0.01,common,0.19614257258512546,0.20357031912181536,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,512,rho_0.1,0.1,common,0.20550281064174575,0.21338896332820628,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,512,rho_1e-06,1e-06,common,0.1948355410563372,0.20241507394332398,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,512,rho_1e-08,1e-08,common,0.19483540218849826,0.20241495958913475,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,512,ridgeless,0.0,common,0.19483540078578065,0.2024149584340426,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,32,rho_0.0001,0.0001,common,0.8592919919664442,0.8461768485997776,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,32,rho_0.01,0.01,common,0.8619038860523723,0.8488015074571391,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,32,rho_0.1,0.1,common,0.8821842432639274,0.8657986093194554,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,32,rho_1e-06,1e-06,common,0.8592653219214557,0.8461492986782027,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,32,rho_1e-08,1e-08,common,0.8592650551696013,0.8461490230414854,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,32,ridgeless,0.0,common,0.8592650524751327,0.8461490202572624,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,64,rho_0.0001,0.0001,common,0.6955423339114053,0.6619984624878582,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,64,rho_0.01,0.01,common,0.6997511207987817,0.6668713284914152,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,64,rho_0.1,0.1,common,0.726079036223498,0.6986274877633166,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,64,rho_1e-06,1e-06,common,0.6954973792016779,0.6619471227207708,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,64,rho_1e-08,1e-08,common,0.6954969293246149,0.661946609031957,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,64,ridgeless,0.0,common,0.6954969247803686,0.6619466038431516,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,128,rho_0.0001,0.0001,common,0.453004162736672,0.45891931085253945,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,128,rho_0.01,0.01,common,0.45736916648082815,0.4631200013326005,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,128,rho_0.1,0.1,common,0.4892740698203132,0.49371658052668776,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,128,rho_1e-06,1e-06,common,0.45296094331636627,0.4588769557163165,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,128,rho_1e-08,1e-08,common,0.4529605113765647,0.45887653220696756,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,128,ridgeless,0.0,common,0.45296050701356205,0.4588765279290997,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,256,rho_0.0001,0.0001,common,0.29885721965353373,0.33348171226583834,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,256,rho_0.01,0.01,common,0.2971905781789285,0.3324860037800244,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,256,rho_0.1,0.1,common,0.3174540060259392,0.3414208952815142,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,256,rho_1e-06,1e-06,common,0.2989044054174404,0.3335044717696742,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,256,rho_1e-08,1e-08,common,0.29890488270413057,0.33350470145339595,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,256,ridgeless,0.0,common,0.29890488752576116,0.3335047037736459,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,512,rho_0.0001,0.0001,common,0.30863853984469997,0.3025216808356791,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,512,rho_0.01,0.01,common,0.292118848845756,0.2883392265971488,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,512,rho_0.1,0.1,common,0.2692520903301624,0.27277983171351167,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,512,rho_1e-06,1e-06,common,0.3089896549916128,0.302816872380821,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,512,rho_1e-08,1e-08,common,0.3089932236618579,0.30281986377436254,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,512,ridgeless,0.0,common,0.30899325971495917,0.30281989399451914,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,32,rho_0.0001,0.0001,common,0.8710017337555359,0.8431582283852276,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,32,rho_0.01,0.01,common,0.8729670790572778,0.8453469557039043,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,32,rho_0.1,0.1,common,0.887222019954811,0.8606324935687008,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,32,rho_1e-06,1e-06,common,0.8709815273408636,0.8431355639801392,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,32,rho_1e-08,1e-08,common,0.8709813252190456,0.8431353372535293,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,32,ridgeless,0.0,common,0.8709813231774053,0.8431353349633532,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,64,rho_0.0001,0.0001,common,0.6934993715500918,0.6572867334628062,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,64,rho_0.01,0.01,common,0.6968964829622439,0.6608930387732844,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,64,rho_0.1,0.1,common,0.7216693205107274,0.6870719333349525,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,64,rho_1e-06,1e-06,common,0.6934644274301691,0.6572495935399709,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,64,rho_1e-08,1e-08,common,0.6934640778880836,0.6572492220273712,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,64,ridgeless,0.0,common,0.6934640743573454,0.6572492182747072,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,128,rho_0.0001,0.0001,common,0.43823722913694885,0.44483616288449274,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,128,rho_0.01,0.01,common,0.4418808764252916,0.4485695923267299,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,128,rho_0.1,0.1,common,0.4701002470221942,0.4762510740433491,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,128,rho_1e-06,1e-06,common,0.4382000167131961,0.4447977173797411,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,128,rho_1e-08,1e-08,common,0.4381996445070532,0.44479733280473754,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,128,ridgeless,0.0,common,0.43819964074738676,0.44479732892012935,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,256,rho_0.0001,0.0001,common,0.2753135584783896,0.2963221628539678,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,256,rho_0.01,0.01,common,0.2773558859579299,0.2981933545824777,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,256,rho_0.1,0.1,common,0.29177596125968985,0.31368927904222,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,256,rho_1e-06,1e-06,common,0.27529355116577214,0.2963035069536728,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,256,rho_1e-08,1e-08,common,0.27529335116524345,0.2963033204169929,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,256,ridgeless,0.0,common,0.27529334914504355,0.2963033185327863,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,512,rho_0.0001,0.0001,common,0.22790872561082337,0.24201650387596602,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,512,rho_0.01,0.01,common,0.22884323045002813,0.24185809177388462,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,512,rho_0.1,0.1,common,0.23688244680976833,0.24554653368699353,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,512,rho_1e-06,1e-06,common,0.2278986971025146,0.2420214200049109,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,512,rho_1e-08,1e-08,common,0.22789859665846085,0.24202146968816263,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,512,ridgeless,0.0,common,0.2278985956438577,0.24202147019006656,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-HIGH,HIGH,1024,32,SELECTED,,common,0.5244462173687803,0.5131182833397384,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-HIGH,HIGH,1024,64,SELECTED,,common,0.3004207864510141,0.3383634127176283,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-HIGH,HIGH,1024,128,SELECTED,,common,0.15991615325566155,0.20840727320019545,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-HIGH,HIGH,1024,256,SELECTED,,common,0.11012892093975647,0.11133020845707668,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-HIGH,HIGH,1024,512,SELECTED,,common,0.04156136856166,0.05682948061769931,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-LOW,LOW,1024,32,SELECTED,,common,0.4715993331194453,0.4330642128018357,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-LOW,LOW,1024,64,SELECTED,,common,0.22772286212207304,0.27453357855465327,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-LOW,LOW,1024,128,SELECTED,,common,0.14734622482745746,0.15163715491264368,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-LOW,LOW,1024,256,SELECTED,,common,0.075157427723446,0.0809544227371234,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-LOW,LOW,1024,512,SELECTED,,common,0.04882661274437393,0.052309194301548526,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-MID,MID,1024,32,SELECTED,,common,0.5038111304259296,0.49111555439963395,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-MID,MID,1024,64,SELECTED,,common,0.27907255892002,0.3104232642097809,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-MID,MID,1024,128,SELECTED,,common,0.14595182876411572,0.1585493497429155,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-MID,MID,1024,256,SELECTED,,common,0.07115112196533363,0.08195905140058515,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MC-EGNN,matched-compute-MID,MID,1024,512,SELECTED,,common,0.04226145946966414,0.04697801410875366,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-HIGH,HIGH,1024,32,SELECTED,,common,0.2888946645304583,0.2790885224612456,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-HIGH,HIGH,1024,64,SELECTED,,common,0.11969683942118914,0.1348802245914564,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-HIGH,HIGH,1024,128,SELECTED,,common,0.054317700392364665,0.06321358620187309,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-HIGH,HIGH,1024,256,SELECTED,,common,0.012356090063832682,0.024999450431045928,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-HIGH,HIGH,1024,512,SELECTED,,common,0.004930102875845971,0.0064907009200851,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-LOW,LOW,1024,32,SELECTED,,common,0.1850690376827479,0.18754038244469312,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-LOW,LOW,1024,64,SELECTED,,common,0.06409989560367933,0.07674657189666792,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-LOW,LOW,1024,128,SELECTED,,common,0.03459155387645288,0.043923784400516495,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-LOW,LOW,1024,256,SELECTED,,common,0.023647725675482033,0.028167860054412658,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-LOW,LOW,1024,512,SELECTED,,common,0.01777424377109247,0.01921686133825974,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-MID,MID,1024,32,SELECTED,,common,0.1735956669328971,0.18811533865873736,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-MID,MID,1024,64,SELECTED,,common,0.06712541247083903,0.08020021281966043,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-MID,MID,1024,128,SELECTED,,common,0.03233002892255703,0.037922357041523184,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-MID,MID,1024,256,SELECTED,,common,0.016368820702926223,0.018824121286279135,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
eSEN,matched-compute-MID,MID,1024,512,SELECTED,,common,0.007378539991869095,0.008345044828316859,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-HIGH,HIGH,1024,32,SELECTED,,common,0.1072945445922659,0.10339698632105768,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-HIGH,HIGH,1024,64,SELECTED,,common,0.028956035511057514,0.038142462147381075,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-HIGH,HIGH,1024,128,SELECTED,,common,0.015217139685437085,0.01587807324089909,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-HIGH,HIGH,1024,256,SELECTED,,common,0.006192602746767422,0.008080293364516876,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-HIGH,HIGH,1024,512,SELECTED,,common,0.0040347956689988015,0.004004101664272125,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-LOW,LOW,1024,32,SELECTED,,common,0.04061980028222412,0.044679910811618796,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-LOW,LOW,1024,64,SELECTED,,common,0.014230089182891986,0.017629590297318677,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-LOW,LOW,1024,128,SELECTED,,common,0.01032508434710179,0.010975059650076955,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-LOW,LOW,1024,256,SELECTED,,common,0.00897412403711063,0.009079121675130763,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-LOW,LOW,1024,512,SELECTED,,common,0.007807010453108797,0.00817016711170766,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,32,SELECTED,,common,0.03615227144953351,0.0387891432660238,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
