architecture,architecture_label,width,step,global_step,N,N_from_training_log,N_matches_training_log,N_source,D_atom_tokens,D_source,kappa,flops_coef_3kappa,C,force_mse_norm,f_loss,force_mae_norm,force_mae_physical,e_mae,e_loss,loss_mixed,metric_valid,metric_valid_reason,force_rescale_factor_vs_training,train_job_id_from_path,job_id,exp_name,run_dir_scratch,run_dir,config_source,n_batches,n_configs,n_atoms,atom_tokens_per_step,global_step_matches_filename,total_flops_used_logged,ckpt_size_bytes,mtime,ckpt_path,mup_mode,parameterization_variant,force_decoder_width_mult,source_file
egnn,MC-EGNN,896,300000,300000,78480670,78480670.0,True,runs_csv,519926943,checkpoint token_processed,28.09,84.27,3.4385711843722885e+18,0.0026701944052106,0.0202041180969988,0.009543488558289,0.0609160874675589,0.2326492398082521,0.0009784554012023,0.2118257349820116,False,"PROVENANCE CONTROL, not primary: this checkpoint (hc=896, step>=150k) was genuinely trained under the newer mup_ref convention (width_mult=hc/102) after the run resumed under changed code. Re-evaluated under mup_ref (matching its own training), so its metric is numerically valid but it must not be mixed into the primary MC-EGNN ladder, which is exclusively legacy_shape-trained widths/steps.",,9804379,9804379.0,mc-egnn-hc-896-neutral-epoch,run_9804379_params_78.5_million,outputs/2026-06-25/15-08-53,hydra_run_dir,866,27697,1238644,1733.08981,True,3427554046366112040,946792833,1781275972,/network/scratch/m/michnikr/geometric_scaling_checkpoints_mc_egnn/mc-egnn-hc-896-neutral-epoch/mc_egnn/run_9804379_params_78.5_million/dim_896_step_step=300000.ckpt,mup_ref,new_mup_ref,8.784313725490197,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
egnn,MC-EGNN,896,350000,350000,78480670,78480670.0,True,runs_csv,606549797,checkpoint token_processed,28.09,84.27,4.011457151684984e+18,0.0024867207504885,0.01919805810961,0.0090821844869777,0.0579715835803788,0.2208422382230984,0.0009201403070275,0.2011819841663754,False,"PROVENANCE CONTROL, not primary: this checkpoint (hc=896, step>=150k) was genuinely trained under the newer mup_ref convention (width_mult=hc/102) after the run resumed under changed code. Re-evaluated under mup_ref (matching its own training), so its metric is numerically valid but it must not be mixed into the primary MC-EGNN ladder, which is exclusively legacy_shape-trained widths/steps.",,9954838,9954838.0,mc-egnn-hc-896-neutral-epoch,run_9954838_params_78.5_million,outputs/2026-06-25/15-08-53,hydra_run_dir,866,27697,1238644,1732.99942,True,3998604494381615160,946791367,1782452024,/network/scratch/m/michnikr/geometric_scaling_checkpoints_mc_egnn/mc-egnn-hc-896-neutral-epoch/mc_egnn/run_9954838_params_78.5_million/dim_896_step_step=350000.ckpt,mup_ref,new_mup_ref,8.784313725490197,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
egnn,MC-EGNN,896,400000,400000,78480670,78480670.0,True,runs_csv,693208381,checkpoint token_processed,28.09,84.27,4.584579421713036e+18,0.0023167086338862,0.01830612424133,0.0086699951981131,0.0553405793495562,0.207748072286401,0.0008652632443116,0.1917138748564171,False,"PROVENANCE CONTROL, not primary: this checkpoint (hc=896, step>=150k) was genuinely trained under the newer mup_ref convention (width_mult=hc/102) after the run resumed under changed code. Re-evaluated under mup_ref (matching its own training), so its metric is numerically valid but it must not be mixed into the primary MC-EGNN ladder, which is exclusively legacy_shape-trained widths/steps.",,9954838,9954838.0,mc-egnn-hc-896-neutral-epoch,run_9954838_params_78.5_million,outputs/2026-06-25/15-08-53,hydra_run_dir,866,27697,1238644,1733.0209525,True,4569890488001602680,946791941,1782489487,/network/scratch/m/michnikr/geometric_scaling_checkpoints_mc_egnn/mc-egnn-hc-896-neutral-epoch/mc_egnn/run_9954838_params_78.5_million/dim_896_step_step=400000.ckpt,mup_ref,new_mup_ref,8.784313725490197,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
egnn,MC-EGNN,896,450000,450000,78480670,78480670.0,True,runs_csv,779816121,checkpoint token_processed,28.09,84.27,5.157365431588287e+18,0.0021859086721215,0.0175670673350177,0.0083239170992917,0.0531315628447791,0.2009342087488664,0.0008388308889335,0.1840589822395129,False,"PROVENANCE CONTROL, not primary: this checkpoint (hc=896, step>=150k) was genuinely trained under the newer mup_ref convention (width_mult=hc/102) after the run resumed under changed code. Re-evaluated under mup_ref (matching its own training), so its metric is numerically valid but it must not be mixed into the primary MC-EGNN ladder, which is exclusively legacy_shape-trained widths/steps.",,9954838,9954838.0,mc-egnn-hc-896-neutral-epoch,run_9954838_params_78.5_million,outputs/2026-06-25/15-08-53,hydra_run_dir,866,27697,1238644,1732.924713333333,True,5140841298842009880,946792387,1782526888,/network/scratch/m/michnikr/geometric_scaling_checkpoints_mc_egnn/mc-egnn-hc-896-neutral-epoch/mc_egnn/run_9954838_params_78.5_million/dim_896_step_step=450000.ckpt,mup_ref,new_mup_ref,8.784313725490197,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
egnn,MC-EGNN,896,500000,500000,78480670,78480670.0,True,runs_csv,866474236,checkpoint token_processed,28.09,84.27,5.730484599853857e+18,0.0020871899575255,0.0169810777751612,0.0080489229667309,0.0513762752966434,0.1962741721619359,0.0008107445004283,0.1779182227558965,False,"PROVENANCE CONTROL, not primary: this checkpoint (hc=896, step>=150k) was genuinely trained under the newer mup_ref convention (width_mult=hc/102) after the run resumed under changed code. Re-evaluated under mup_ref (matching its own training), so its metric is numerically valid but it must not be mixed into the primary MC-EGNN ladder, which is exclusively legacy_shape-trained widths/steps.",,9954838,9954838.0,mc-egnn-hc-896-neutral-epoch,run_9954838_params_78.5_million,outputs/2026-06-25/15-08-53,hydra_run_dir,866,27697,1238644,1732.948472,True,5712124200637522080,946792833,1782564328,/network/scratch/m/michnikr/geometric_scaling_checkpoints_mc_egnn/mc-egnn-hc-896-neutral-epoch/mc_egnn/run_9954838_params_78.5_million/dim_896_step_step=500000.ckpt,mup_ref,new_mup_ref,8.784313725490197,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,50000,50000,456522,456522.0,True,runs_csv,86637825,checkpoint token_processed,74.36,223.08,8823276477108522.0,0.012202223803064,0.0402839430833695,0.0159013417067055,0.1014982641139013,1.2100604830382875,0.0059817114658868,0.4626565454925644,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.7565,True,9492497554716000,7809039,1780330981,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=50000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,100000,100000,456522,456522.0,True,runs_csv,173258085,checkpoint token_processed,74.36,223.08,1.7644764118320938e+16,0.0065441228689703,0.029844581880811,0.0118487138805221,0.0756303406993731,0.9844654639516086,0.0046604217761938,0.3450500365700487,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.58085,True,18983070595288800,7809614,1780339074,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=100000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,150000,150000,456522,456522.0,True,runs_csv,259920398,checkpoint token_processed,74.36,223.08,2.647053447606845e+16,0.0049569270005325,0.0255346715624506,0.0101087183064619,0.0645239489501467,0.7532805906088192,0.0035373007545412,0.2907197231699188,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.8026533333334,True,28478251184581440,7810061,1780347072,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=150000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,200000,200000,456522,456522.0,True,runs_csv,346565183,checkpoint token_processed,74.36,223.08,3.5294519766034176e+16,0.0041145421503245,0.0229039062094158,0.0090581020751905,0.057817865545941,0.7532298547359867,0.0033664035492019,0.262703097586178,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.825915,True,37971511313646240,7810508,1780355074,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=200000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,250000,250000,456522,456522.0,True,runs_csv,433186296,checkpoint token_processed,74.36,223.08,4.4116094277557976e+16,0.0035648638226347,0.0210835304999547,0.0083396685569829,0.0532321043992221,0.7106692512577731,0.0031148524636049,0.2419838296355976,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.745184,True,47462177813402880,7810955,1780363251,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=250000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,300000,300000,456522,456522.0,True,runs_csv,519825103,checkpoint token_processed,74.36,223.08,5.293947076245755e+16,0.0032046398216801,0.0197737230822512,0.0078413176188088,0.050051130360857,0.6223035241040566,0.0027127736730675,0.224864967553188,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.7503433333334,True,56954782961223840,7811402,1780371171,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=300000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,350000,350000,456522,456522.0,True,runs_csv,606433916,checkpoint token_processed,74.36,223.08,6.17597926305699e+16,0.0029212179830067,0.0187871821179521,0.0074681405548935,0.0476691411618857,0.5504921200162544,0.0024067987052037,0.211939808231559,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.6683314285715,True,66444101808036480,7811785,1780379096,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=350000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,400000,400000,456522,456522.0,True,runs_csv,693059130,checkpoint token_processed,74.36,223.08,7.058178479173844e+16,0.0027040026771402,0.0180153134666107,0.0071673303017805,0.0457490693162653,0.5608902365038081,0.0023988963775046,0.2041420984411543,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.647825,True,75935217635006400,7812232,1780387032,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=400000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,450000,450000,456522,456522.0,True,runs_csv,779708018,checkpoint token_processed,74.36,223.08,7.940618793503077e+16,0.0025499702823491,0.0173887296883049,0.0069219575666044,0.0441828551476361,0.5949922602873201,0.0025036695635636,0.1989239925186862,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.6844844444445,True,85428927310415040,7812679,1780394875,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=450000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),4,500000,500000,456522,456522.0,True,runs_csv,866334827,checkpoint token_processed,74.36,223.08,8.822834253247909e+16,0.0024260326904862,0.0168883573504779,0.0067289103616087,0.0429506348381485,0.5753099512627163,0.0024286989577267,0.1931705630820472,True,eval reproduces training-time f_loss/val,,9714661,9714661.0,esen-sphere-4-neutral-epoch,run_9714661_params_456.5_thousand,outputs/2026-06-01/10-08-21,hydra_run_dir,866,27697,1238644,1732.669654,True,94920217894006560,7813126,1780402684,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-4-neutral-epoch/esen/run_9714661_params_456.5_thousand/dim_32_step_step=500000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,25000,25000,878434,878434.0,True,runs_csv,43327470,checkpoint token_processed,74.36,223.08,8490496806204098.0,0.011699229207962,0.0407026964702211,0.016008386374509,0.1021815302284911,1.2619151479928103,0.0063362334366655,0.4703892990688667,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.0988,True,9134477467675200,12869135,1782143589,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=25000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,50000,50000,878434,878434.0,True,runs_csv,86663206,checkpoint token_processed,74.36,223.08,1.6982613426503044e+16,0.0070184656575738,0.0301714118905623,0.0118356147434378,0.0755467289073637,0.9502856640906588,0.0046662606994457,0.3483767259000816,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.26412,True,18270697607856960,12869710,1782148030,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=50000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,75000,75000,878434,878434.0,True,runs_csv,130023779,checkpoint token_processed,74.36,223.08,2.5479597131567744e+16,0.0050666550842869,0.025148973583005,0.0099720210839558,0.0636514105788898,0.7203365034374298,0.0034853468831105,0.2863432046611563,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.6503866666667,True,27412153987700640,12870221,1782152528,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=75000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,100000,100000,878434,878434.0,True,runs_csv,173332014,checkpoint token_processed,74.36,223.08,3.396632462684583e+16,0.0039869753879658,0.0220883671402948,0.0088158737840966,0.0562717223638888,0.6229731034117538,0.0029406809409613,0.250290480812562,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.32014,True,36542576252658240,12870668,1782157049,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=100000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,125000,125000,878434,878434.0,True,runs_csv,216671114,checkpoint token_processed,74.36,223.08,4.245910046013958e+16,0.0033291185347446,0.0199693081874667,0.0079874093977566,0.0509836341858804,0.578427736464604,0.0026887605555154,0.2265806874298215,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.368912,True,45679505605314240,12871051,1782161577,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=125000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,150000,150000,878434,878434.0,True,runs_csv,259995645,checkpoint token_processed,74.36,223.08,5.094902133679798e+16,0.0029461190215253,0.0185556553086958,0.0074185605955496,0.0473526722813932,0.5271406167855714,0.0024390868557209,0.209947421644168,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.3043,True,54813363460783200,12871498,1782166158,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=150000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,175000,175000,878434,878434.0,True,runs_csv,303313252,checkpoint token_processed,74.36,223.08,5.9437585379099656e+16,0.0026792473271541,0.0175316644634612,0.0070003131162472,0.044682998621006,0.5004451348001081,0.0022890514454333,0.198207159088946,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.2185828571428,True,63945761569768320,12871945,1782170884,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=175000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,200000,200000,878434,878434.0,True,runs_csv,346647268,checkpoint token_processed,74.36,223.08,6.792936494638104e+16,0.002492844086101,0.0167310000676876,0.0066701359830005,0.0425754779794922,0.4715565198873262,0.0021508411679354,0.1888184123562313,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.23634,True,73081619092394880,12872392,1782175459,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=200000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,225000,225000,878434,878434.0,True,runs_csv,389972314,checkpoint token_processed,74.36,223.08,7.641938674298365e+16,0.0023409347771438,0.0160574675526891,0.0063957129913319,0.0408238360236719,0.4422805455037958,0.0020211001875053,0.1807856774019447,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.2102844444444,True,82215585522306240,12872775,1782180183,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=225000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,250000,250000,878434,878434.0,True,runs_csv,433270122,checkpoint token_processed,74.36,223.08,8.490407095232331e+16,0.0022107906756596,0.0154985874669742,0.0061669873721698,0.0393638803965603,0.4230459042702206,0.0019274374638688,0.1742602493084309,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.080488,True,91343809523747520,12873222,1782184750,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=250000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,275000,275000,878434,878434.0,True,runs_csv,476605759,checkpoint token_processed,74.36,223.08,9.339616817247763e+16,0.0021130583928166,0.0150262767644749,0.0059694461799734,0.0381029749667706,0.4056879107003674,0.0018528112130751,0.1687908797755011,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.111850909091,True,100480008792337440,12873669,1782189347,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=275000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,300000,300000,878434,878434.0,True,runs_csv,519928706,checkpoint token_processed,74.36,223.08,1.018857786468222e+17,0.0020293111195526,0.0146045585283385,0.0057927197515806,0.036974930174339,0.3918581192164443,0.0017932880549249,0.1639784658326354,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1733.0956866666668,True,109613532702336960,12874116,1782194209,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=300000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,325000,325000,878434,878434.0,True,runs_csv,563220863,checkpoint token_processed,74.36,223.08,1.1036935548023037e+17,0.0019471780246773,0.0142236494020436,0.005634427918804,0.0359645534057264,0.3822196241958587,0.0017509494725196,0.1597459887456327,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1732.9872707692307,True,118740565336450080,12874499,1782198916,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=325000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,350000,350000,878434,878434.0,True,runs_csv,606536446,checkpoint token_processed,74.36,223.08,1.1885752289735322e+17,0.0018798745178881,0.0138912124244182,0.0054988392229173,0.0350990907598811,0.375138795988389,0.0017197024345765,0.1561091485899479,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1732.9612742857144,True,127872536737335360,12874946,1782203530,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=350000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,375000,375000,878434,878434.0,True,runs_csv,649845462,checkpoint token_processed,74.36,223.08,1.273444034382166e+17,0.0018188777618655,0.0135996299387142,0.0053803098411454,0.0343425177160314,0.3689489284784084,0.0016902073472792,0.1528983728599349,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1732.921232,True,137003123655961920,12875393,1782208213,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=375000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
esen,eSEN (lmax=4),8,400000,400000,878434,878434.0,True,runs_csv,693194561,checkpoint token_processed,74.36,223.08,1.358391386861165e+17,0.0017598524265333,0.0133098686478524,0.005263137664111,0.0335946077100209,0.3615007966102959,0.0016539603803526,0.1496382902820506,True,eval reproduces training-time f_loss/val,,9897808,9897808.0,esen-sphere-8-neutral-epoch,run_9897808_params_878.4_thousand,outputs/2026-06-22/10-38-38,hydra_run_dir,866,27697,1238644,1732.9864025,True,146142161039393760,12875840,1782212921,/network/scratch/m/michnikr/geometric_scaling_checkpoints_esen/esen-sphere-8-neutral-epoch/esen/run_9897808_params_878.4_thousand/dim_32_step_step=400000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
