architecture,budget_tier,owner_tag,split_seed,n,rho,ridge_setting,ridge_value,train_diag_mean,test_atoms,train_block_dimension,effective_numerical_rank_train,rcond,test_nmse,selected_rho,is_selected,inner_val_nmse,n_inner_val_atoms,source_file
MPNN,LOW,mpnn_LOW_w607_s400000,1,128,1e-06,rho_1e-06,0.0002102149003036368,210.21490030363682,256,384,384,1e-10,0.6025276213894706,0.0,False,0.3079578384615926,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,128,0.0001,rho_0.0001,0.021021490030363684,210.21490030363682,256,384,384,1e-10,0.602583059088436,0.0,False,0.3080092249671118,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,128,0.01,rho_0.01,2.1021490030363683,210.21490030363682,256,384,384,1e-10,0.6079721865532309,0.0,False,0.31309443214660104,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,128,0.1,rho_0.1,21.021490030363683,210.21490030363682,256,384,384,1e-10,0.6452366563789643,0.0,False,0.3550324757731299,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,256,0.0,ridgeless,0.0,250.37527221055225,256,768,768,1e-10,0.5356555370444063,0.0,True,0.7000712894825561,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,256,1e-08,rho_1e-08,2.5037527221055224e-06,250.37527221055225,256,768,768,1e-10,0.5356555353557402,0.0,False,0.7000712902280973,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,256,1e-06,rho_1e-06,0.0002503752722105522,250.37527221055225,256,768,768,1e-10,0.5356553681977153,0.0,False,0.7000713640417159,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,256,0.0001,rho_0.0001,0.025037527221055227,250.37527221055225,256,768,768,1e-10,0.5356388498726496,0.0,False,0.7000787959395453,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,256,0.01,rho_0.01,2.5037527221055225,250.37527221055225,256,768,768,1e-10,0.5351925753298069,0.0,False,0.7011428817079955,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,256,0.1,rho_0.1,25.037527221055228,250.37527221055225,256,768,768,1e-10,0.5444433975090895,0.0,False,0.7123535076223907,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
