architecture,checkpoint_state,budget_tier,m,n_train,ridge_setting,ridge_value,target,test_nmse_median,test_nmse_mean,split_count,source_file
MPNN,dense-grid-FITX,FITX,1024,512,rho_1e-08,1e-08,common,0.19851037251595546,0.2069303193088817,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-FITX,FITX,1024,512,ridgeless,0.0,common,0.19851037251927972,0.20693031888532104,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.0001,0.0001,common,0.5046252591318021,0.45804136499693165,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.01,0.01,common,0.545808431317442,0.4884753491722755,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.1,0.1,common,0.6540029723729661,0.5957548216785927,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_1e-06,1e-06,common,0.5042251051928397,0.45786832274886297,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_1e-08,1e-08,common,0.5042128162988568,0.45774848208112723,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,ridgeless,0.0,common,0.5042126860552706,0.4578043967099868,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.0001,0.0001,common,0.2731070276311306,0.28363198873068346,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.01,0.01,common,0.29600780116439807,0.31387023698432415,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.1,0.1,common,0.3801334445971269,0.4114706910303445,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_1e-06,1e-06,common,0.2731864786497912,0.2832323816314318,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_1e-08,1e-08,common,0.27317218673768,0.28296781983677455,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,ridgeless,0.0,common,0.27319241945052125,0.2829922444672651,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.0001,0.0001,common,0.1398327765847065,0.1586526659251603,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.01,0.01,common,0.16664845050042737,0.18274709972222355,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.1,0.1,common,0.2450773153540226,0.25466224669800536,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_1e-06,1e-06,common,0.1384884551325174,0.15801485652766675,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_1e-08,1e-08,common,0.13813414065958407,0.15766130007685047,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,ridgeless,0.0,common,0.1381225207156251,0.15765535048023477,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.0001,0.0001,common,0.065397897687349,0.07307524624310031,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.01,0.01,common,0.0748796371034825,0.08560352352660412,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.1,0.1,common,0.11859658130686729,0.12984684704023208,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_1e-06,1e-06,common,0.06578694717153763,0.07336189325740376,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_1e-08,1e-08,common,0.06522192785184153,0.0733746189330279,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,ridgeless,0.0,common,0.06519990330520065,0.07333341233965021,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.0001,0.0001,common,0.03566745603971153,0.03985997115939723,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.01,0.01,common,0.0415152029945204,0.042803674747499604,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.1,0.1,common,0.06527942713898756,0.06424570161177802,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_1e-06,1e-06,common,0.037547952269166046,0.04077866386894831,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_1e-08,1e-08,common,0.03746461230092698,0.04080812413898223,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,ridgeless,0.0,common,0.03755345622839208,0.040882102520659255,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.0001,0.0001,common,0.3643137998618148,0.3397914130965677,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.01,0.01,common,0.3899708598759296,0.37333142431653543,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.1,0.1,common,0.5274605672941095,0.4703946196495171,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_1e-06,1e-06,common,0.36325172035035147,0.3388662189862495,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_1e-08,1e-08,common,0.36322762489131644,0.338854855942068,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,32,ridgeless,0.0,common,0.3632273779306806,0.33885474072186805,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.0001,0.0001,common,0.15247692208596092,0.17226597831152324,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.01,0.01,common,0.17617609171098375,0.19541576614352016,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.1,0.1,common,0.24139973854958285,0.2607819295199204,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_1e-06,1e-06,common,0.15174660802316886,0.17155639702182288,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_1e-08,1e-08,common,0.1517387865651963,0.1715588581215938,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,64,ridgeless,0.0,common,0.1517387075005155,0.1715590861645343,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.0001,0.0001,common,0.07154372420056589,0.08624144666631652,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.01,0.01,common,0.08377272022665219,0.09958814537176001,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.1,0.1,common,0.11633907122057913,0.132958699169903,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_1e-06,1e-06,common,0.07117949036421815,0.08581073978745107,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_1e-08,1e-08,common,0.07117838492937428,0.08579245279590496,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,128,ridgeless,0.0,common,0.07117837504959232,0.08579219308461743,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.0001,0.0001,common,0.02127434291062281,0.03584051798085085,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.01,0.01,common,0.027337003908430337,0.04245714559332697,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.1,0.1,common,0.03759603549938109,0.056415310427215,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_1e-06,1e-06,common,0.020976983395736226,0.03553422672940878,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_1e-08,1e-08,common,0.02097334705407146,0.03552402208473948,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,256,ridgeless,0.0,common,0.020973310175100422,0.035524022381562305,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.0001,0.0001,common,0.007456216694077209,0.010885377317907324,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.01,0.01,common,0.008213996868839817,0.01328893356984905,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.1,0.1,common,0.012853536946208798,0.019215483432984338,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_1e-06,1e-06,common,0.0074684892447533235,0.010767839089280851,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_1e-08,1e-08,common,0.007457859430746765,0.010769115472719432,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-POSTCROSS,POSTCROSS,1024,512,ridgeless,0.0,common,0.0074576040189294444,0.010769201246465453,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.0001,0.0001,common,0.07028967445854228,0.07032936570875412,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.01,0.01,common,0.07787779780584597,0.07814895548753882,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.1,0.1,common,0.10839257319218268,0.1118028564373051,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_1e-06,1e-06,common,0.0699819597247284,0.07013235863065513,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_1e-08,1e-08,common,0.06997720524143736,0.07018685351622916,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,32,ridgeless,0.0,common,0.06997715690032472,0.0701279492148705,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.0001,0.0001,common,0.01584405573014683,0.0221019784984976,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.01,0.01,common,0.01732246884668484,0.024177904480258753,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.1,0.1,common,0.02210033212124752,0.0336145764126527,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_1e-06,1e-06,common,0.015804513681922802,0.022078124809236082,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_1e-08,1e-08,common,0.015804077565088396,0.022126199375738717,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,64,ridgeless,0.0,common,0.015804073155616265,0.022082200805877982,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.0001,0.0001,common,0.008256086177440431,0.009210397984538292,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.01,0.01,common,0.009029416964443267,0.009700873321569957,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.1,0.1,common,0.011488033510518456,0.012158540139215487,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_1e-06,1e-06,common,0.008214191030847834,0.00917523725914679,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_1e-08,1e-08,common,0.008213464040284332,0.00920754697273531,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,128,ridgeless,0.0,common,0.008213511780786775,0.009221320697140559,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.0001,0.0001,common,0.0049498019194030365,0.005434507492864991,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.01,0.01,common,0.004934147776097358,0.005495070069576748,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.1,0.1,common,0.005119939892162299,0.006113665758356373,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_1e-06,1e-06,common,0.004932938405823244,0.0054274792061821415,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_1e-08,1e-08,common,0.004925753383058696,0.005454354751139397,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,256,ridgeless,0.0,common,0.0049254943445266805,0.005482754477679875,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.0001,0.0001,common,0.003792880451873994,0.003985813958196065,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.01,0.01,common,0.0037290598538622694,0.0038182081872222017,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.1,0.1,common,0.0037893988452007733,0.003815957262786447,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_1e-06,1e-06,common,0.0038266674178665493,0.0040015886444048935,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_1e-08,1e-08,common,0.003949216828319253,0.004034465468349859,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-POSTCROSS,POSTCROSS,1024,512,ridgeless,0.0,common,0.003927297595156955,0.004026187416402876,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.0001,0.0001,common,0.8686122572731068,0.8456055355947532,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.01,0.01,common,0.8706212593388853,0.8473732478707703,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_0.1,0.1,common,0.8852923516092162,0.859984430344967,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_1e-06,1e-06,common,0.8685916336288217,0.8455872961439435,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,rho_1e-08,1e-08,common,0.8685914273370663,0.8455871136901371,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,32,ridgeless,0.0,common,0.8685914252533056,0.8455871118471631,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.0001,0.0001,common,0.6985140798992582,0.666110088029642,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.01,0.01,common,0.7018139502630412,0.66948902421765,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_0.1,0.1,common,0.7263419224321083,0.693927400446118,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_1e-06,1e-06,common,0.6984800544437411,0.6660752234123977,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,rho_1e-08,1e-08,common,0.6984797140805665,0.666074874651269,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,64,ridgeless,0.0,common,0.6984797106425435,0.6660748711284178,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.0001,0.0001,common,0.43761000422186336,0.45424283077995903,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.01,0.01,common,0.44117504542102703,0.4578289720710719,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_0.1,0.1,common,0.4679990011542554,0.4847116623626636,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_1e-06,1e-06,common,0.4375734134879977,0.4542059770048573,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,rho_1e-08,1e-08,common,0.43757304748055526,0.45420560836077445,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,128,ridgeless,0.0,common,0.43757304378350026,0.45420560463708604,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.0001,0.0001,common,0.27321217271056464,0.28484584599501184,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.01,0.01,common,0.2757820059300882,0.2871886096560806,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_0.1,0.1,common,0.2985649248613544,0.3056800947009216,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
