architecture,checkpoint_state,budget_tier,m,n_train,ridge_setting,ridge_value,target,test_nmse_median,test_nmse_mean,split_count,source_file
eSEN,K500k,,256,96,rho_1e-8,1e-08,residual,1.1298388986188752,1.1749211513752718,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K500k,,256,96,ridgeless,0.0,residual,1.1298389694124997,1.1749215351905513,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K500k,,256,128,rho_1e-4,0.0001,residual,1.1519601110649014,1.1998526133370766,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K500k,,256,128,rho_1e-6,1e-06,residual,1.156026634896219,1.2053706341540011,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K500k,,256,128,rho_1e-8,1e-08,residual,1.1560918140086884,1.205470161305587,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K500k,,256,128,ridgeless,0.0,residual,1.156092476811522,1.205471179206387,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,8,rho_1e-4,0.0001,residual,1.0737279317553627,1.128272677859941,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,8,rho_1e-6,1e-06,residual,1.073704505019411,1.1288636285229459,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,8,rho_1e-8,1e-08,residual,1.0737036802869588,1.128870130244802,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,8,ridgeless,0.0,residual,1.0737036718864064,1.1288701959912089,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,16,rho_1e-4,0.0001,residual,1.139608046479962,1.1655582152634663,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,16,rho_1e-6,1e-06,residual,1.1407668435357485,1.1659040836174805,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,16,rho_1e-8,1e-08,residual,1.140778676515863,1.1659057657212557,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,16,ridgeless,0.0,residual,1.1407787960666007,1.165905782371391,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,32,rho_1e-4,0.0001,residual,1.2087840875922766,1.2307631314563003,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,32,rho_1e-6,1e-06,residual,1.2087771505503033,1.2307816976930501,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,32,rho_1e-8,1e-08,residual,1.2087774862842546,1.2307811519702352,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,32,ridgeless,0.0,residual,1.2087774897226948,1.2307811467109642,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,64,rho_1e-4,0.0001,residual,1.2736195775533643,1.2819077249761515,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,64,rho_1e-6,1e-06,residual,1.277060948381417,1.2837450691836145,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,64,rho_1e-8,1e-08,residual,1.2770995598926107,1.2837651113983446,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,64,ridgeless,0.0,residual,1.2770999504243365,1.283765314988838,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,96,rho_1e-4,0.0001,residual,1.273681490784595,1.2632823151806565,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,96,rho_1e-6,1e-06,residual,1.283647955802172,1.2666970665051318,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,96,rho_1e-8,1e-08,residual,1.283763096126979,1.266746976649773,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,96,ridgeless,0.0,residual,1.2837642609580697,1.2667474860906327,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,128,rho_1e-4,0.0001,residual,1.2191037860289635,1.2624902210505622,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,128,rho_1e-6,1e-06,residual,1.2230278105607995,1.2669054262325137,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,128,rho_1e-8,1e-08,residual,1.2230460171855297,1.2669805828719696,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
eSEN,K50k,,256,128,ridgeless,0.0,residual,1.2230462011115717,1.2669813520645143,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_residual.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,8,rho_1e-4,0.0001,common,0.5086042177608605,0.5186836401409256,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,8,rho_1e-6,1e-06,common,0.5077040081078731,0.5183378652751105,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,8,rho_1e-8,1e-08,common,0.5094263298032928,0.5183536302464697,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,8,ridgeless,0.0,common,0.5107297444218366,0.5183226489080902,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,16,rho_1e-4,0.0001,common,0.2859364192079062,0.29204997481114203,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,16,rho_1e-6,1e-06,common,0.2851817083446577,0.29174719252762826,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,16,rho_1e-8,1e-08,common,0.2851890916351749,0.2918149159118711,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,16,ridgeless,0.0,common,0.28518917897718327,0.29189781726942543,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,32,rho_1e-4,0.0001,common,0.1453429108631104,0.15129870571727,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,32,rho_1e-6,1e-06,common,0.14525961203128335,0.15113841271435463,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,32,rho_1e-8,1e-08,common,0.14525673291848779,0.1511578528051188,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,32,ridgeless,0.0,common,0.14525670378909075,0.15122059496653126,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,64,rho_1e-4,0.0001,common,0.059160142856367365,0.06274236193568689,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,64,rho_1e-6,1e-06,common,0.058581983639473104,0.06261306085139416,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,64,rho_1e-8,1e-08,common,0.05812908485753463,0.06253367256389394,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,64,ridgeless,0.0,common,0.05812288695010494,0.06259440170243533,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,96,rho_1e-4,0.0001,common,0.030123746156158697,0.034136399164306774,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,96,rho_1e-6,1e-06,common,0.03023367780758532,0.034005607764178054,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,96,rho_1e-8,1e-08,common,0.03025187524839899,0.03390936551036922,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,96,ridgeless,0.0,common,0.03024515910845458,0.03399198646705672,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,128,rho_1e-4,0.0001,common,0.014893288531477885,0.020359697599183237,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,128,rho_1e-6,1e-06,common,0.014941807747900625,0.020254153592324003,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,128,rho_1e-8,1e-08,common,0.01485891761600022,0.02011910902057291,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-HIGH,HIGH,256,128,ridgeless,0.0,common,0.014804329025925185,0.02018492024977531,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,8,rho_1e-4,0.0001,common,0.2544868465540307,0.30727739503562224,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,8,rho_1e-6,1e-06,common,0.25340183494634544,0.30663544113148156,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,8,rho_1e-8,1e-08,common,0.2533312699607813,0.30663684314250494,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,8,ridgeless,0.0,common,0.253330516692658,0.30668332833444834,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,16,rho_1e-4,0.0001,common,0.11594298475129428,0.13058076396267568,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,16,rho_1e-6,1e-06,common,0.1157960689578459,0.13036470426302643,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,16,rho_1e-8,1e-08,common,0.11590581319920393,0.1304140500668295,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,16,ridgeless,0.0,common,0.11596181766775873,0.1304220612706994,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,32,rho_1e-4,0.0001,common,0.05475073352974827,0.053762601655472156,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,32,rho_1e-6,1e-06,common,0.05444694185454381,0.053672886810922124,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,32,rho_1e-8,1e-08,common,0.05443717595771165,0.053798945407238244,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,32,ridgeless,0.0,common,0.054437075571127966,0.05391392791903549,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,64,rho_1e-4,0.0001,common,0.02603356404545685,0.02480369317731805,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,64,rho_1e-6,1e-06,common,0.026161207707214425,0.024777561946736908,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,64,rho_1e-8,1e-08,common,0.02683522022156958,0.024897692684795046,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,64,ridgeless,0.0,common,0.0273848913150518,0.02498647237605329,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,96,rho_1e-4,0.0001,common,0.017746955614508945,0.017931735862475463,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,96,rho_1e-6,1e-06,common,0.017579195931837877,0.01786078273193261,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,96,rho_1e-8,1e-08,common,0.017587700562019346,0.017918819912789662,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,96,ridgeless,0.0,common,0.017689835503956496,0.01802437585979247,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,128,rho_1e-4,0.0001,common,0.014473424962114935,0.014217643548366335,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,128,rho_1e-6,1e-06,common,0.014579210389674125,0.014212156864410902,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,128,rho_1e-8,1e-08,common,0.014637855089339421,0.014270444235087606,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-LOW,LOW,256,128,ridgeless,0.0,common,0.0146410750115861,0.01431988452102235,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,8,rho_1e-4,0.0001,common,0.3088478149201913,0.35615074423843734,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,8,rho_1e-6,1e-06,common,0.3080683434354887,0.3549148841070828,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,8,rho_1e-8,1e-08,common,0.30806007456105594,0.3544240712197149,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,8,ridgeless,0.0,common,0.3080599909811801,0.3543059376175427,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,16,rho_1e-4,0.0001,common,0.11866291730697526,0.14979373679007657,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,16,rho_1e-6,1e-06,common,0.1182830091812393,0.14922929696663517,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,16,rho_1e-8,1e-08,common,0.11805237515387612,0.14916626621220963,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,16,ridgeless,0.0,common,0.11792367269605275,0.14915089072446644,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,32,rho_1e-4,0.0001,common,0.05616970733497219,0.05857635603423774,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,32,rho_1e-6,1e-06,common,0.055688689710497466,0.058363612563830214,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,32,rho_1e-8,1e-08,common,0.055679525696827464,0.0584020242315965,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,32,ridgeless,0.0,common,0.055679431539271254,0.05843777757909204,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,64,rho_1e-4,0.0001,common,0.022133210703391887,0.022053039811625236,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,64,rho_1e-6,1e-06,common,0.021905193535161592,0.021912279540588428,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,64,rho_1e-8,1e-08,common,0.02200364472845736,0.02170592141385031,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,64,ridgeless,0.0,common,0.021640284197234544,0.021671022054230996,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,96,rho_1e-4,0.0001,common,0.012867999873409893,0.013557711112345444,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,96,rho_1e-6,1e-06,common,0.012887597302674518,0.013457215570162703,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,96,rho_1e-8,1e-08,common,0.013007587619728415,0.013350911953928466,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,96,ridgeless,0.0,common,0.01320530775433933,0.013298305149582215,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,128,rho_1e-4,0.0001,common,0.008602991581535114,0.009505688130161753,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,128,rho_1e-6,1e-06,common,0.008511139369915233,0.009465051294740729,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,128,rho_1e-8,1e-08,common,0.008477896407888319,0.009379272124384882,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,matched-compute-MID,MID,256,128,ridgeless,0.0,common,0.008481912829985814,0.009292906783401873,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,matched-compute-HIGH,HIGH,256,8,rho_1e-4,0.0001,common,0.8702638192499172,0.8570172297724534,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,matched-compute-HIGH,HIGH,256,8,rho_1e-6,1e-06,common,0.8727198000348345,0.8560770401020263,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,matched-compute-HIGH,HIGH,256,8,rho_1e-8,1e-08,common,0.8740412996633695,0.855821100797186,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_matched_compute_frontier_kernel_2026_08_15/krr_learning_curves_common_target.csv
